time,fed,ecb,boj,pboc,boe,snb,boc,m2_us,m2_cn,m2_eu,m2_jp,m2_gb,m2_ca,m2_ch,m2_tw,m2_br,us_debt
2017-03-09T00:00:00Z,4207.99,4030.84,4256.18,4999.25,619.55,744.17,76.91,13475.10,23006.61,11363.32,8340.74,1972.29,1122.80,934.60,1348.70,757.75,19855.68
2017-03-10T00:00:00Z,4196.30,4072.55,4226.99,4996.25,618.52,745.69,77.04,13475.10,22992.83,11422.55,8283.54,1969.01,1124.71,936.50,1349.57,755.87,19853.62
2017-03-11T00:00:00Z,4196.30,4072.55,4226.99,4996.25,618.52,745.69,77.04,13475.10,22992.83,11422.55,8283.54,1969.01,1124.71,936.50,1349.57,755.87,19853.62
2017-03-12T00:00:00Z,4196.30,4072.55,4226.99,4996.25,618.52,745.69,77.04,13475.10,22992.83,11422.55,8283.54,1969.01,1124.71,936.50,1349.57,755.87,19853.62
2017-03-13T00:00:00Z,4182.69,4094.44,4252.14,4997.14,621.78,749.27,77.30,13529.40,22996.93,11483.94,8332.82,1979.41,1128.55,941.01,1349.57,761.86,19858.03
2017-03-14T00:00:00Z,4182.08,4082.15,4247.01,4996.11,617.76,748.63,77.13,13529.40,22992.16,11449.48,8322.78,1966.60,1126.11,940.20,1351.75,759.98,19902.60
2017-03-15T00:00:00Z,4219.65,4078.69,4255.96,4996.84,620.71,748.76,77.38,13529.40,22995.54,11439.78,8372.01,1975.99,1133.07,940.36,1359.75,760.19,19845.81
2017-03-16T00:00:00Z,4185.46,4118.63,4305.41,5007.17,628.68,757.51,78.21,13529.40,23043.09,11551.79,8469.29,2001.38,1145.28,951.35,1354.92,774.77,19846.05
2017-03-17T00:00:00Z,4156.20,4141.17,4311.95,5003.05,628.91,758.07,78.19,13529.40,23024.10,11563.64,8482.16,2002.10,1144.93,952.06,1373.56,773.29,19846.01
2017-03-18T00:00:00Z,4156.20,4141.17,4311.95,5003.05,628.91,758.07,78.19,13529.40,23024.10,11563.64,8482.16,2002.10,1144.93,952.06,1373.56,773.29,19846.01
2017-03-19T00:00:00Z,4156.20,4141.17,4311.95,5003.05,628.91,758.07,78.19,13529.40,23024.10,11563.64,8482.16,2002.10,1144.93,952.06,1373.56,773.29,19846.01
2017-03-20T00:00:00Z,4154.93,4146.95,4328.67,5001.47,630.33,757.57,77.95,13528.80,23016.83,11579.79,8515.03,2006.62,1141.50,951.43,1379.89,772.65,19845.90
2017-03-21T00:00:00Z,4162.63,4166.24,4334.85,5014.60,633.56,758.97,78.37,13528.80,23077.26,11633.64,8527.19,2016.89,1147.61,953.19,1377.63,781.88,19845.87
2017-03-22T00:00:00Z,4172.98,4168.17,4391.39,5015.91,633.58,761.87,77.84,13528.80,23083.29,11639.03,8638.43,2016.96,1139.48,956.83,1376.72,775.03,19845.83
2017-03-23T00:00:00Z,4178.00,4160.07,4408.93,5017.28,636.14,761.39,78.07,13528.80,23089.62,11616.41,8672.92,2025.10,1142.88,956.22,1376.27,770.67,19846.05
2017-03-24T00:00:00Z,4214.77,4189.14,4389.85,5016.80,634.85,761.45,77.88,13528.80,23087.39,11636.87,8635.39,2021.01,1140.06,956.30,1382.63,766.62,19846.01
2017-03-25T00:00:00Z,4214.77,4189.14,4389.85,5016.80,634.85,761.45,77.88,13528.80,23087.39,11636.87,8635.39,2021.01,1140.06,956.30,1382.63,766.62,19846.01
2017-03-26T00:00:00Z,4214.77,4189.14,4389.85,5016.80,634.85,761.45,77.88,13528.80,23087.39,11636.87,8635.39,2021.01,1140.06,956.30,1382.63,766.62,19846.01
2017-03-27T00:00:00Z,4191.25,4221.71,4429.88,5022.79,641.25,767.73,78.01,13497.60,23114.96,11727.34,8714.13,2041.37,1141.97,964.18,1390.88,769.51,19845.90
2017-03-28T00:00:00Z,4190.53,4210.07,4420.99,5017.53,639.09,767.04,77.74,13497.60,23090.74,11695.03,8696.65,2034.52,1138.04,963.32,1389.50,768.13,19845.86
2017-03-29T00:00:00Z,4146.16,4167.04,4400.40,5013.45,633.07,757.86,77.43,13497.60,23071.96,11575.48,8656.15,2015.35,1139.41,951.79,1387.66,766.63,19845.83
2017-03-30T00:00:00Z,4146.95,4162.77,4387.80,5014.41,633.93,758.07,77.67,13497.60,23076.39,11563.64,8631.35,2018.08,1143.01,952.06,1383.99,768.38,19846.26
2017-03-31T00:00:00Z,4030.56,4384.09,4382.72,4897.54,654.80,762.86,77.64,13497.60,23343.30,11610.96,8582.87,2055.76,1142.50,951.70,1379.89,763.24,19846.42
2017-04-01T00:00:00Z,4030.56,4384.09,4382.72,4897.54,654.80,762.86,77.64,13497.60,23343.30,11610.96,8582.87,2055.76,1142.50,951.70,1379.89,763.24,19846.42
2017-04-02T00:00:00Z,4030.56,4384.09,4382.72,4897.54,654.80,762.86,77.64,13497.60,23343.30,11610.96,8582.87,2055.76,1142.50,951.70,1379.89,763.24,19846.42
2017-04-03T00:00:00Z,4151.60,4371.79,4403.95,4898.37,655.21,761.72,77.61,13609.40,23347.23,11578.38,8624.44,2057.03,1142.18,950.28,1382.17,772.20,19846.42
2017-04-04T00:00:00Z,4179.98,4367.69,4440.61,4897.24,651.82,761.64,77.05,13609.40,23341.86,11567.52,8696.24,2046.39,1133.86,950.19,1375.82,769.60,19846.14
2017-04-05T00:00:00Z,4217.04,4378.76,4416.55,4891.85,654.33,761.08,77.81,13609.40,23316.19,11596.84,8649.13,2054.29,1139.04,949.48,1378.99,781.40,19846.10
2017-04-06T00:00:00Z,4236.80,4373.84,4421.29,4890.41,652.99,760.65,77.56,13609.40,23309.29,11583.81,8658.40,2050.06,1135.30,948.95,1374.02,774.47,19846.33
2017-04-07T00:00:00Z,4238.18,4375.68,4428.47,4891.12,650.91,758.58,77.65,13609.40,23312.68,11544.71,8672.46,2043.55,1136.70,946.36,1371.77,769.15,19846.29
2017-04-08T00:00:00Z,4238.18,4375.68,4428.47,4891.12,650.91,758.58,77.65,13609.40,23312.68,11544.71,8672.46,2043.55,1136.70,946.36,1371.77,769.15,19846.29
2017-04-09T00:00:00Z,4238.18,4375.68,4428.47,4891.12,650.91,758.58,77.65,13609.40,23312.68,11544.71,8672.46,2043.55,1136.70,946.36,1371.77,769.15,19846.29
2017-04-10T00:00:00Z,4226.14,4354.28,4403.81,4886.92,649.53,755.79,77.82,13660.10,23292.68,11488.24,8624.17,2039.22,1139.21,942.88,1371.32,769.40,19846.16
2017-04-11T00:00:00Z,4228.03,4369.92,4433.19,4888.81,651.90,757.51,78.19,13660.10,23301.68,11529.51,8681.70,2046.67,1144.60,945.03,1368.63,770.63,19846.12
2017-04-12T00:00:00Z,4259.81,4365.39,4472.03,4894.84,654.99,758.00,78.90,13660.10,23330.40,11517.56,8757.77,2056.36,1145.44,945.64,1372.22,767.77,19846.08
2017-04-13T00:00:00Z,4255.81,4375.68,4490.69,4897.20,657.13,759.22,79.34,13660.10,23341.65,11544.71,8794.31,2063.08,1151.81,947.16,1382.63,770.81,19846.31
2017-04-14T00:00:00Z,4237.72,4390.19,4490.69,4897.20,657.13,759.22,79.34,13660.10,23341.65,11544.71,8794.31,2063.08,1151.81,947.16,1383.08,770.81,19846.27
2017-04-15T00:00:00Z,4237.72,4390.19,4490.69,4897.20,657.13,759.22,79.34,13660.10,23341.65,11544.71,8890.77,2063.08,1165.36,947.16,1384.60,770.81,19846.27
2017-04-16T00:00:00Z,4237.72,4390.19,4490.69,4897.20,657.13,759.22,79.34,13660.10,23341.65,11544.71,8890.77,2063.08,1165.36,947.16,1384.60,770.81,19846.27
2017-04-17T00:00:00Z,4271.87,4390.19,4490.69,4897.20,657.13,759.22,79.34,13701.10,23341.65,11544.71,8890.77,2063.08,1165.36,947.16,1384.14,770.81,19846.15
2017-04-18T00:00:00Z,4147.92,4411.66,4502.95,4901.27,663.38,762.93,78.59,13701.10,23361.09,11601.19,8915.05,2082.70,1154.33,951.79,1380.95,776.52,19846.11
2017-04-19T00:00:00Z,4133.22,4429.42,4495.94,4899.15,673.60,765.72,78.15,13701.10,23350.95,11647.89,8901.17,2114.77,1147.55,955.27,1380.50,775.58,19846.06
2017-04-20T00:00:00Z,4145.07,4437.68,4494.72,4900.78,670.91,766.35,77.87,13701.10,23358.76,11669.61,8898.74,2106.34,1143.43,956.07,1381.86,767.77,19846.29
2017-04-21T00:00:00Z,4129.23,4428.33,4491.93,4899.15,669.57,764.50,77.97,13701.10,23350.98,11618.56,8893.21,2102.14,1144.82,953.75,1383.23,766.39,19846.25
2017-04-22T00:00:00Z,4129.23,4428.33,4491.93,4899.15,669.57,764.50,77.97,13701.10,23350.98,11618.56,8893.21,2102.14,1144.82,953.75,1383.23,766.39,19846.25
2017-04-23T00:00:00Z,4129.23,4428.33,4491.93,4899.15,669.57,764.50,77.97,13701.10,23350.98,11618.56,8893.21,2102.14,1144.82,953.75,1383.23,766.39,19846.25
2017-04-24T00:00:00Z,4121.07,4490.42,4442.62,4899.67,670.08,766.18,78.21,13496.60,23353.45,11781.47,8795.61,2103.72,1148.37,955.85,1388.26,772.09,19846.13
2017-04-25T00:00:00Z,4079.20,4508.22,4435.40,4900.39,671.96,767.80,77.35,13496.60,23356.89,11828.17,8781.31,2109.62,1135.77,957.87,1396.11,765.53,19846.09
2017-04-26T00:00:00Z,4076.97,4509.05,4399.29,4895.74,672.28,767.30,78.24,13496.60,23334.73,11830.34,8709.82,2110.63,1135.83,957.25,1394.26,761.42,19846.04
2017-04-27T00:00:00Z,4096.10,4504.08,4397.35,4892.76,675.38,767.52,78.20,13496.60,23320.52,11817.31,8705.96,2120.37,1135.26,957.52,1393.33,763.54,19846.49
2017-04-28T00:00:00Z,4015.58,4533.80,4399.37,4892.43,678.00,770.19,77.86,13496.60,23318.92,11870.53,8709.97,2128.58,1130.36,960.85,1390.10,759.67,19846.13
2017-04-29T00:00:00Z,4015.58,4533.80,4399.37,4892.43,678.00,770.19,77.86,13496.60,23318.92,11870.53,8709.97,2128.58,1130.36,960.85,1390.10,759.67,19846.13
2017-04-30T00:00:00Z,4015.58,4533.80,4468.11,4949.61,686.02,790.02,77.86,13496.60,23260.62,11943.35,8709.97,2133.93,1130.36,963.70,1390.10,764.50,19846.13
2017-05-01T00:00:00Z,4085.95,4533.80,4468.11,4949.61,686.02,790.02,77.86,13477.50,23260.62,11943.35,8709.97,2133.93,1130.36,963.70,1391.48,764.50,19846.09
2017-05-02T00:00:00Z,4063.08,4527.58,4433.21,4949.65,684.69,787.41,77.68,13477.50,23260.80,11926.96,8641.95,2129.82,1127.75,960.52,1397.97,766.39,19846.05
2017-05-03T00:00:00Z,4081.17,4529.24,4437.73,4951.20,685.59,790.61,76.18,13477.50,23268.09,11931.33,8650.77,2132.62,1123.50,964.42,1396.58,770.25,19846.00
2017-05-04T00:00:00Z,4117.70,4532.55,4410.73,4949.37,683.47,788.93,76.14,13477.50,23259.48,11940.07,8598.13,2126.00,1122.82,962.37,1393.33,762.01,19846.24
2017-05-05T00:00:00Z,4115.57,4556.30,4425.17,4944.76,686.04,791.67,75.95,13477.50,23237.80,11977.22,8626.28,2134.00,1120.05,965.72,1390.56,762.30,19846.20
2017-05-06T00:00:00Z,4115.57,4556.30,4425.17,4944.76,686.04,791.67,75.95,13477.50,23237.80,11977.22,8626.28,2134.00,1120.05,965.72,1390.56,762.30,19846.20
2017-05-07T00:00:00Z,4115.57,4556.30,4425.17,4944.76,686.04,791.67,75.95,13477.50,23237.80,11977.22,8626.28,2134.00,1120.05,965.72,1390.56,762.30,19846.20
2017-05-08T00:00:00Z,4104.89,4546.74,4422.70,4943.66,686.58,787.18,76.34,13500.20,23232.64,11952.09,8621.47,2135.70,1125.75,960.24,1392.87,761.16,19846.07
2017-05-09T00:00:00Z,4100.30,4525.95,4369.12,4941.48,684.78,779.28,76.32,13500.20,23222.39,11897.45,8517.02,2130.10,1125.49,950.61,1387.80,761.30,19846.02
2017-05-10T00:00:00Z,4097.93,4523.46,4373.77,4944.34,686.97,778.07,76.81,13500.20,23235.85,11890.90,8526.08,2136.91,1126.08,949.13,1389.64,767.29,19845.98
2017-05-11T00:00:00Z,4124.72,4514.31,4370.22,4944.81,681.53,776.29,76.65,13500.20,23238.07,11866.86,8519.16,2119.97,1123.72,946.95,1390.56,767.45,19846.23
2017-05-12T00:00:00Z,4114.51,4535.93,4372.06,4946.16,681.70,776.65,76.59,13500.20,23244.40,11884.34,8522.75,2120.50,1122.74,947.40,1391.95,771.64,19846.18
2017-05-13T00:00:00Z,4114.51,4535.93,4372.06,4946.16,681.70,776.65,76.59,13500.20,23244.40,11884.34,8522.75,2120.50,1122.74,947.40,1391.95,771.64,19846.18
2017-05-14T00:00:00Z,4114.51,4535.93,4372.06,4946.16,681.70,776.65,76.59,13500.20,23244.40,11884.34,8522.75,2120.50,1122.74,947.40,1391.95,771.64,19846.18
2017-05-15T00:00:00Z,4146.53,4575.97,4388.33,4951.42,684.96,784.87,77.31,13518.90,23269.11,11989.24,8572.76,2130.66,1142.40,957.42,1403.71,782.15,19846.05
2017-05-16T00:00:00Z,4129.31,4612.25,4380.18,4954.26,682.84,790.08,77.27,13518.90,23282.46,12084.31,8556.85,2124.04,1141.75,963.78,1401.37,782.59,19846.01
2017-05-17T00:00:00Z,4127.06,4636.44,4433.14,4956.37,687.40,796.77,77.70,13518.90,23292.36,12147.68,8660.31,2138.24,1141.82,971.93,1400.91,783.72,19845.97
2017-05-18T00:00:00Z,4112.75,4641.45,4501.76,4952.27,691.22,801.22,77.54,13518.90,23273.11,12160.80,8794.36,2150.13,1139.51,977.37,1391.66,774.63,19846.21
2017-05-19T00:00:00Z,4119.97,4679.19,4474.71,4954.05,689.92,801.36,77.96,13518.90,23281.45,12215.43,8741.52,2146.09,1145.69,977.53,1404.64,729.22,19846.17
2017-05-20T00:00:00Z,4119.97,4679.19,4474.71,4954.05,689.92,801.36,77.96,13518.90,23281.45,12215.43,8741.52,2146.09,1145.69,977.53,1404.64,729.22,19846.17
2017-05-21T00:00:00Z,4119.97,4679.19,4474.71,4954.05,689.92,801.36,77.96,13518.90,23281.45,12215.43,8741.52,2146.09,1145.69,977.53,1404.64,729.22,19846.17
2017-05-22T00:00:00Z,4107.91,4705.97,4470.49,4953.98,690.30,806.68,78.38,13495.90,23281.12,12285.37,8733.28,2147.25,1151.87,984.03,1405.11,737.31,19846.03
2017-05-23T00:00:00Z,4098.96,4694.25,4479.40,4953.15,687.70,804.60,78.55,13495.90,23277.24,12254.77,8750.67,2139.18,1154.33,981.49,1398.12,741.71,19845.99
2017-05-24T00:00:00Z,4122.85,4685.05,4451.68,4953.56,687.33,801.77,78.94,13495.90,23279.17,12230.73,8696.52,2138.03,1151.68,978.04,1398.58,745.86,19845.95
2017-05-25T00:00:00Z,4162.57,4693.84,4453.62,4969.36,687.13,805.12,79.33,13495.90,23353.43,12253.68,8700.32,2137.38,1157.36,982.12,1401.84,742.81,19846.43
2017-05-26T00:00:00Z,4134.00,4697.49,4480.44,4976.64,680.81,805.01,79.13,13495.90,23387.61,12234.01,8752.70,2117.75,1154.43,981.99,1397.19,742.66,19846.39
2017-05-27T00:00:00Z,4134.00,4697.49,4480.44,4976.64,680.81,805.01,79.13,13495.90,23387.61,12234.01,8752.70,2117.75,1154.43,981.99,1397.19,742.66,19846.39
2017-05-28T00:00:00Z,4134.00,4697.49,4480.44,4976.64,680.81,805.01,79.13,13495.90,23387.61,12234.01,8752.70,2117.75,1154.43,981.99,1397.19,742.66,19846.39
2017-05-29T00:00:00Z,4134.00,4694.13,4470.41,4977.49,681.09,803.55,79.20,13482.00,23391.62,12225.27,8733.11,2118.59,1155.45,980.21,1397.19,743.57,19846.39
2017-05-30T00:00:00Z,4111.80,4687.84,4486.02,4978.41,682.52,802.25,79.12,13482.00,23395.94,12208.88,8763.61,2123.07,1154.28,978.62,1398.58,743.16,19846.20
2017-05-31T00:00:00Z,4013.91,4707.98,4517.27,5026.92,689.51,802.92,79.57,13482.00,23627.39,12275.27,8770.84,2120.32,1154.64,993.33,1400.44,757.20,19845.94
2017-06-01T00:00:00Z,4127.19,4707.14,4511.75,5029.97,690.46,803.74,79.30,13482.00,23641.73,12273.09,8760.12,2123.22,1150.85,994.34,1401.37,764.40,19846.20
2017-06-02T00:00:00Z,4142.24,4716.24,4493.27,5021.31,690.03,802.85,79.22,13482.00,23601.06,12270.90,8724.23,2121.92,1149.58,993.25,1401.37,760.62,19846.16
2017-06-03T00:00:00Z,4142.24,4716.24,4493.27,5021.31,690.03,802.85,79.22,13482.00,23601.06,12270.90,8724.23,2121.92,1149.58,993.25,1401.37,760.62,19846.16
2017-06-04T00:00:00Z,4142.24,4716.24,4493.27,5021.31,690.03,802.85,79.22,13482.00,23601.06,12270.90,8724.23,2121.92,1149.58,993.25,1401.37,760.62,19846.16
2017-06-05T00:00:00Z,4142.56,4729.69,4532.19,5032.61,693.10,807.89,79.42,13583.70,23654.17,12305.90,8799.80,2131.35,1152.48,999.48,1402.30,755.47,19846.02
2017-06-06T00:00:00Z,4150.28,4733.47,4579.28,5040.72,692.86,808.91,79.50,13583.70,23692.28,12315.75,8891.24,2130.61,1153.71,1000.74,1401.37,746.76,19845.97
2017-06-07T00:00:00Z,4142.55,4716.24,4575.24,5038.04,692.89,806.56,79.19,13583.70,23679.67,12270.90,8883.40,2130.71,1155.99,997.83,1401.37,752.62,19845.92
2017-06-08T00:00:00Z,4162.42,4721.28,4543.50,5038.21,694.86,806.45,78.80,13583.70,23680.47,12284.02,8821.77,2136.75,1150.36,997.71,1400.44,750.20,19846.18
2017-06-09T00:00:00Z,4159.00,4714.18,4534.15,5038.85,684.61,802.13,78.83,13583.70,23683.50,12226.05,8803.60,2105.24,1150.77,992.36,1399.98,754.35,19846.13
2017-06-10T00:00:00Z,4159.00,4714.18,4534.15,5038.85,684.61,802.13,78.83,13583.70,23683.50,12226.05,8803.60,2105.24,1150.77,992.36,1399.98,754.35,19846.13
2017-06-11T00:00:00Z,4159.00,4714.18,4534.15,5038.85,684.61,802.13,78.83,13583.70,23683.50,12226.05,8803.60,2105.24,1150.77,992.36,1399.98,754.35,19846.13
2017-06-12T00:00:00Z,4151.28,4733.16,4557.57,5037.79,680.33,805.80,79.25,13577.50,23678.49,12275.27,8849.09,2092.06,1156.93,996.90,1395.34,749.91,19845.99
2017-06-13T00:00:00Z,4129.59,4731.48,4551.15,5038.57,683.71,806.04,80.21,13577.50,23682.16,12270.90,8836.61,2102.48,1170.97,997.19,1394.88,745.49,19845.94
2017-06-14T00:00:00Z,4149.27,4725.57,4539.95,5038.76,683.75,803.25,81.09,13577.50,23683.04,12255.58,8814.87,2102.60,1177.09,993.75,1401.84,744.92,19845.89
2017-06-15T00:00:00Z,4147.50,4709.96,4548.14,5032.82,683.98,800.60,80.66,13577.50,23655.15,12215.11,8867.03,2103.31,1176.41,990.47,1383.42,751.97,19846.15
2017-06-16T00:00:00Z,4111.30,4726.93,4498.06,5026.39,685.51,799.86,81.00,13577.50,23624.93,12216.20,8769.40,2107.99,1181.30,989.55,1385.25,749.53,19846.10
2017-06-17T00:00:00Z,4111.30,4726.93,4498.06,5026.39,685.51,799.86,81.00,13577.50,23624.93,12216.20,8769.40,2107.99,1181.30,989.55,1385.25,749.53,19846.10
2017-06-18T00:00:00Z,4111.30,4726.93,4498.06,5026.39,685.51,799.86,81.00,13577.50,23624.93,12216.20,8769.40,2107.99,1181.30,989.55,1385.25,749.53,19846.10
2017-06-19T00:00:00Z,4091.93,4740.47,4513.49,5024.09,686.96,803.26,80.90,13557.40,23614.11,12251.21,8799.48,2112.46,1179.81,993.76,1382.51,746.07,19845.96
2017-06-20T00:00:00Z,4057.33,4722.27,4496.53,5016.83,679.47,801.36,80.67,13557.40,23579.97,12204.17,8766.40,2089.43,1176.47,991.40,1378.88,745.46,19845.91
2017-06-21T00:00:00Z,4050.36,4718.46,4494.35,5017.26,681.50,800.49,81.46,13557.40,23582.00,12194.32,8762.15,2095.66,1176.23,990.33,1379.33,741.18,19845.86
2017-06-22T00:00:00Z,4070.94,4727.77,4501.04,5011.88,680.07,801.33,81.35,13557.40,23556.72,12218.39,8775.20,2091.27,1174.59,991.37,1379.33,739.92,19846.37
2017-06-23T00:00:00Z,4064.38,4744.22,4499.39,5007.77,683.12,802.80,81.76,13557.40,23537.40,12222.76,8771.99,2100.67,1180.57,993.19,1386.16,737.63,19846.32
2017-06-24T00:00:00Z,4064.38,4744.22,4499.39,5007.77,683.12,802.80,81.76,13557.40,23537.40,12222.76,8771.99,2100.67,1180.57,993.19,1386.16,737.63,19846.32
2017-06-25T00:00:00Z,4064.38,4744.22,4499.39,5007.77,683.12,802.80,81.76,13557.40,23537.40,12222.76,8771.99,2100.67,1180.57,993.19,1386.16,737.63,19846.32
2017-06-26T00:00:00Z,4073.13,4750.17,4484.48,5005.66,683.79,801.59,81.70,13479.20,23527.48,12238.08,8742.91,2102.71,1179.74,991.69,1385.71,739.23,19846.18
2017-06-27T00:00:00Z,4049.93,4788.81,4476.88,5025.89,685.13,807.96,81.91,13479.20,23622.57,12337.63,8728.10,2106.86,1182.71,999.57,1384.79,746.10,19846.13
2017-06-28T00:00:00Z,4002.05,4830.00,4466.88,5036.68,689.82,812.67,82.99,13479.20,23673.27,12443.74,8708.60,2121.26,1193.44,1005.40,1380.69,744.20,19846.08
2017-06-29T00:00:00Z,3997.55,4846.13,4444.86,5049.33,696.33,813.75,83.38,13479.20,23732.72,12485.31,8665.66,2141.28,1199.12,1006.73,1378.43,749.79,19846.34
2017-06-30T00:00:00Z,3883.35,4803.89,4485.37,5088.11,701.55,809.12,83.84,13479.20,24177.74,12563.78,8721.88,2159.61,1205.66,1006.06,1382.06,757.89,19844.55
2017-07-01T00:00:00Z,3883.35,4803.89,4485.37,5088.11,701.55,809.12,83.84,13479.20,24177.74,12563.78,8721.88,2159.61,1205.66,1006.06,1382.06,757.89,19844.55
2017-07-02T00:00:00Z,3883.35,4803.89,4485.37,5088.11,701.55,809.12,83.84,13479.20,24177.74,12563.78,8721.88,2159.61,1205.66,1006.06,1382.06,757.89,19844.55
2017-07-03T00:00:00Z,4040.44,4785.79,4443.77,5077.60,700.72,805.11,83.69,13592.00,24127.79,12516.44,8640.99,2157.07,1203.56,1001.08,1377.07,752.30,19844.62
2017-07-04T00:00:00Z,4040.44,4779.06,4433.72,5072.62,698.94,803.17,83.72,13592.00,24104.13,12498.83,8621.45,2151.58,1203.91,998.67,1377.07,755.93,19844.62
2017-07-05T00:00:00Z,4062.20,4768.95,4421.94,5072.40,698.02,801.77,84.84,13592.00,24103.12,12472.41,8598.54,2148.75,1205.29,996.92,1373.92,753.48,19844.53
2017-07-06T00:00:00Z,4106.82,4792.53,4431.06,5072.27,699.25,803.89,84.99,13592.00,24102.47,12534.06,8616.26,2152.55,1207.47,999.57,1371.67,755.32,19844.80
2017-07-07T00:00:00Z,4107.54,4809.81,4414.53,5074.66,697.15,805.21,84.74,13592.00,24113.86,12563.78,8584.13,2146.07,1203.95,1001.21,1373.92,758.16,19844.75
2017-07-08T00:00:00Z,4107.54,4809.81,4414.53,5074.66,697.15,805.21,84.74,13592.00,24113.86,12563.78,8584.13,2146.07,1203.95,1001.21,1373.92,758.16,19844.75
2017-07-09T00:00:00Z,4107.54,4809.81,4414.53,5074.66,697.15,805.21,84.74,13592.00,24113.86,12563.78,8584.13,2146.07,1203.95,1001.21,1373.92,758.16,19844.75
2017-07-10T00:00:00Z,4098.95,4799.27,4398.76,5070.47,695.98,801.70,85.15,13647.60,24093.95,12536.26,8553.46,2142.46,1209.73,996.84,1373.92,762.48,19844.60
2017-07-11T00:00:00Z,4119.03,4806.86,4392.87,5072.40,698.06,800.57,85.20,13647.60,24103.10,12556.08,8542.01,2148.88,1210.41,995.43,1375.27,764.38,19844.55
2017-07-12T00:00:00Z,4125.37,4825.41,4421.35,5082.86,695.97,804.60,85.50,13647.60,24152.82,12604.52,8597.39,2142.45,1207.69,1000.45,1382.06,772.74,19844.50
2017-07-13T00:00:00Z,4135.32,4811.92,4438.01,5086.52,699.61,803.52,86.69,13647.60,24170.21,12569.29,8629.78,2153.65,1224.49,999.10,1382.97,776.12,19844.77
2017-07-14T00:00:00Z,4162.40,4827.73,4439.63,5087.21,701.33,800.47,86.92,13647.60,24173.47,12567.09,8632.94,2158.95,1227.65,995.31,1387.54,778.83,19844.71
2017-07-15T00:00:00Z,4162.40,4827.73,4439.63,5087.21,701.33,800.47,86.92,13647.60,24173.47,12567.09,8648.77,2158.95,1228.40,995.31,1393.61,778.83,19844.71
2017-07-16T00:00:00Z,4162.40,4827.73,4439.63,5087.21,701.33,800.47,86.92,13647.60,24173.47,12567.09,8648.77,2158.95,1228.40,995.31,1393.61,778.83,19844.71
2017-07-17T00:00:00Z,4142.85,4847.61,4466.22,5096.83,706.05,806.61,87.41,13637.70,24219.19,12618.83,8700.56,2173.48,1235.33,1002.95,1388.56,785.51,19844.56
2017-07-18T00:00:00Z,4110.50,4886.94,4481.59,5111.18,703.56,812.20,87.84,13637.70,24287.37,12721.22,8730.50,2165.81,1241.41,1009.89,1389.94,787.86,19844.51
2017-07-19T00:00:00Z,4142.89,4877.64,4487.96,5108.78,704.56,812.94,88.21,13637.70,24275.98,12697.00,8742.92,2168.90,1239.73,1010.81,1388.56,790.49,19844.46
2017-07-20T00:00:00Z,4153.06,4857.33,4473.10,5095.96,699.79,806.25,88.17,13637.70,24215.05,12644.15,8713.96,2154.20,1239.09,1002.50,1388.11,792.98,19844.97
2017-07-21T00:00:00Z,4165.40,4931.27,4506.28,5097.58,702.29,816.39,88.29,13637.70,24222.73,12817.00,8778.60,2161.91,1240.86,1015.10,1386.74,802.52,19844.92
2017-07-22T00:00:00Z,4165.40,4931.27,4506.28,5097.58,702.29,816.39,88.29,13637.70,24222.73,12817.00,8778.60,2161.91,1240.86,1015.10,1386.74,802.52,19844.92
2017-07-23T00:00:00Z,4165.40,4931.27,4506.28,5097.58,702.29,816.39,88.29,13637.70,24222.73,12817.00,8778.60,2161.91,1240.86,1015.10,1386.74,802.52,19844.92
2017-07-24T00:00:00Z,4184.26,4933.81,4530.61,5111.62,704.70,819.11,88.82,13553.40,24289.46,12823.60,8825.99,2169.32,1248.31,1018.48,1389.94,795.94,19844.76
2017-07-25T00:00:00Z,4207.13,4953.30,4506.95,5110.55,707.13,819.14,89.03,13553.40,24284.38,12874.24,8779.91,2176.79,1251.18,1018.53,1390.85,794.48,19844.71
2017-07-26T00:00:00Z,4178.44,4932.12,4488.37,5108.31,705.05,809.13,89.69,13553.40,24273.71,12819.20,8743.71,2170.39,1248.57,1006.08,1389.02,789.98,19844.65
2017-07-27T00:00:00Z,4182.71,4953.30,4505.57,5119.50,710.44,806.82,89.91,13553.40,24326.91,12874.24,8777.22,2186.99,1251.61,1003.21,1397.31,792.73,19844.94
2017-07-28T00:00:00Z,4169.20,4982.81,4517.32,5116.90,707.87,800.33,89.51,13553.40,24314.57,12912.78,8800.11,2179.09,1246.06,995.13,1393.61,791.26,19844.89
2017-07-29T00:00:00Z,4169.20,4982.81,4517.32,5116.90,707.87,800.33,89.51,13553.40,24314.57,12912.78,8800.11,2179.09,1246.06,995.13,1393.61,791.26,19844.89
2017-07-30T00:00:00Z,4169.20,4982.81,4517.32,5116.90,707.87,800.33,89.51,13553.40,24314.57,12912.78,8800.11,2179.09,1246.06,995.13,1393.61,791.26,19844.89
2017-07-31T00:00:00Z,4071.64,4981.96,4571.09,5211.42,718.79,822.74,90.03,13610.90,24322.36,12939.69,8844.06,2176.63,1253.26,1000.66,1396.38,795.06,19844.91
2017-08-01T00:00:00Z,4208.95,5018.07,4574.95,5217.78,723.84,824.71,89.99,13610.90,24352.04,13033.48,8851.52,2191.92,1252.75,1003.05,1394.53,798.30,19844.86
